order_id,order_date,customer_id,product_id,employee_id,quantity,total_amount
ORD0003324,2022-03-04,CUST0292,P009,E001,8,320
ORD0003325,2023-05-27,CUST0055,P015,E002,11,220
ORD0003326,2024-02-11,CUST0260,P005,E002,16,1040
ORD0003327,2022-09-13,CUST0271,P023,E005,15,975
ORD0003328,2022-05-15,CUST0112,P018,E009,19,2280
ORD0003329,2024-05-24,CUST0199,P022,E002,10,1300
ORD0003330,2024-04-01,CUST0096,P026,E008,19,1615
ORD0003331,2022-03-29,CUST0097,P005,E005,5,325
ORD0003332,2024-09-14,CUST0313,P026,E005,3,255
ORD0003333,2024-04-02,CUST0319,P010,E001,6,210
ORD0003334,2024-10-23,CUST0333,P024,E008,12,2100
ORD0003335,2024-08-31,CUST0320,P011,E006,1,55
ORD0003336,2024-07-22,CUST0145,P030,E009,15,1800
ORD0003337,2022-05-01,CUST0309,P011,E007,19,1045
ORD0003338,2024-11-27,CUST0168,P022,E002,4,520
ORD0003339,2024-10-04,CUST0230,P010,E002,18,630
ORD0003340,2024-07-13,CUST0070,P006,E004,10,300
ORD0003341,2023-10-07,CUST0127,P009,E009,2,80
ORD0003342,2023-12-15,CUST0050,P027,E002,13,1235
ORD0003343,2024-05-09,CUST0324,P005,E005,17,1105
ORD0003344,2022-01-21,CUST0271,P016,E007,15,1125
ORD0003345,2022-08-30,CUST0072,P009,E008,7,280
ORD0003346,2023-03-31,CUST0246,P023,E003,3,195
ORD0003347,2024-08-20,CUST0243,P009,E005,2,80
ORD0003348,2023-09-13,CUST0108,P031,E002,7,385
ORD0003349,2022-10-30,CUST0008,P020,E004,1,210
ORD0003350,2024-03-13,CUST0281,P009,E007,13,520
ORD0003351,2024-08-21,CUST0205,P032,E001,15,1650
ORD0003352,2022-03-10,CUST0281,P017,E007,18,1080
ORD0003353,2022-07-15,CUST0018,P012,E009,12,300
ORD0003354,2022-05-20,CUST0073,P002,E002,4,340
ORD0003355,2022-10-10,CUST0198,P018,E005,13,1560
ORD0003356,2022-11-08,CUST0014,P013,E004,9,540
ORD0003357,2024-01-16,CUST0103,P006,E006,2,60
ORD0003358,2022-10-04,CUST0218,P003,E001,11,1980
ORD0003359,2022-03-02,CUST0292,P020,E001,16,3360
ORD0003360,2022-02-21,CUST0036,P018,E009,4,480
ORD0003361,2022-06-02,CUST0203,P028,E009,17,2380
ORD0003362,2023-06-28,CUST0146,P006,E010,9,270
ORD0003363,2023-07-21,CUST0015,P003,E005,20,3600
ORD0003364,2023-09-14,CUST0256,P025,E004,7,630
ORD0003365,2022-11-10,CUST0345,P020,E002,12,2520
ORD0003366,2024-03-17,CUST0272,P002,E009,10,850
ORD0003367,2024-04-27,CUST0076,P027,E008,15,1425
ORD0003368,2022-04-07,CUST0014,P015,E002,6,120
ORD0003369,2024-05-30,CUST0047,P030,E005,10,1200
ORD0003370,2024-04-08,CUST0182,P032,E008,6,660
ORD0003371,2022-05-17,CUST0058,P015,E008,14,280
ORD0003372,2024-10-26,CUST0205,P025,E006,18,1620
ORD0003373,2024-10-07,CUST0231,P012,E002,5,125
ORD0003374,2022-04-19,CUST0158,P004,E001,5,550
ORD0003375,2023-07-01,CUST0302,P008,E003,18,2790
ORD0003376,2024-11-28,CUST0016,P016,E009,18,1350
ORD0003377,2023-10-24,CUST0129,P016,E009,18,1350
ORD0003378,2023-03-01,CUST0169,P027,E001,19,1805
ORD0003379,2023-09-22,CUST0221,P003,E006,9,1620
ORD0003380,2022-09-18,CUST0283,P005,E010,6,390
ORD0003381,2022-03-28,CUST0205,P017,E001,16,960
ORD0003382,2023-04-10,CUST0062,P020,E010,10,2100
ORD0003383,2022-03-17,CUST0055,P021,E005,3,540
ORD0003384,2023-04-16,CUST0307,P022,E009,3,390
ORD0003385,2023-02-18,CUST0117,P021,E007,18,3240
ORD0003386,2024-04-04,CUST0069,P016,E001,8,600
ORD0003387,2024-06-13,CUST0344,P005,E009,20,1300
ORD0003388,2023-12-27,CUST0201,P002,E006,16,1360
ORD0003389,2023-04-02,CUST0097,P005,E006,4,260
ORD0003390,2023-10-15,CUST0238,P001,E003,16,5120
ORD0003391,2023-11-03,CUST0101,P031,E002,4,220
ORD0003392,2023-05-10,CUST0097,P017,E006,12,720
ORD0003393,2024-12-04,CUST0294,P005,E009,5,325
ORD0003394,2023-08-20,CUST0285,P011,E004,20,1100
ORD0003395,2023-03-26,CUST0291,P005,E008,11,715
ORD0003396,2023-04-30,CUST0276,P022,E005,2,260
ORD0003397,2023-10-08,CUST0147,P026,E001,3,255
ORD0003398,2023-09-12,CUST0281,P029,E008,20,1600
ORD0003399,2024-11-07,CUST0093,P029,E005,18,1440
ORD0003400,2023-10-24,CUST0282,P019,E006,2,290
ORD0003401,2024-01-28,CUST0194,P003,E007,14,2520
ORD0003402,2022-10-16,CUST0189,P009,E007,20,800
ORD0003403,2023-12-22,CUST0128,P001,E001,9,2880
ORD0003404,2023-09-30,CUST0045,P016,E006,8,600
ORD0003405,2022-08-23,CUST0262,P024,E001,3,525
ORD0003406,2023-02-20,CUST0186,P021,E009,9,1620
ORD0003407,2024-07-26,CUST0329,P025,E010,12,1080
ORD0003408,2023-05-14,CUST0043,P014,E001,3,90
ORD0003409,2024-08-31,CUST0272,P009,E004,4,160
ORD0003410,2023-09-26,CUST0014,P013,E006,2,120
ORD0003411,2024-10-16,CUST0074,P020,E005,19,3990
ORD0003412,2022-04-25,CUST0019,P006,E010,1,30
ORD0003413,2024-07-20,CUST0051,P017,E007,17,1020
ORD0003414,2023-11-05,CUST0304,P031,E004,11,605
ORD0003415,2024-10-31,CUST0140,P017,E003,18,1080
ORD0003416,2022-07-25,CUST0198,P003,E002,1,180
ORD0003417,2022-09-04,CUST0291,P024,E005,9,1575
ORD0003418,2024-01-28,CUST0198,P015,E008,15,300
ORD0003419,2022-05-27,CUST0006,P029,E005,19,1520
ORD0003420,2022-04-28,CUST0236,P029,E007,16,1280
ORD0003421,2023-02-16,CUST0267,P003,E001,13,2340
ORD0003422,2022-12-29,CUST0251,P009,E007,8,320
ORD0003423,2022-05-17,CUST0347,P004,E009,1,110
ORD0003424,2024-08-15,CUST0026,P001,E005,13,4160
ORD0003425,2022-01-19,CUST0072,P024,E005,11,1925
ORD0003426,2022-07-14,CUST0089,P022,E002,5,650
ORD0003427,2022-11-26,CUST0083,P006,E005,1,30
ORD0003428,2022-06-24,CUST0306,P005,E007,18,1170
ORD0003429,2024-09-28,CUST0026,P016,E004,1,75
ORD0003430,2023-03-25,CUST0271,P028,E004,11,1540
ORD0003431,2024-08-03,CUST0280,P027,E004,6,570
ORD0003432,2022-05-21,CUST0333,P028,E007,3,420
ORD0003433,2024-01-28,CUST0187,P005,E002,15,975
ORD0003434,2024-07-18,CUST0313,P021,E005,11,1980
ORD0003435,2022-04-03,CUST0081,P028,E001,2,280
ORD0003436,2022-08-27,CUST0129,P012,E006,18,450
ORD0003437,2022-07-24,CUST0139,P017,E010,19,1140
ORD0003438,2023-07-14,CUST0276,P031,E001,12,660
ORD0003439,2022-09-02,CUST0031,P007,E004,12,1140
ORD0003440,2024-04-11,CUST0236,P014,E008,7,210
ORD0003441,2024-07-13,CUST0099,P014,E006,1,30
ORD0003442,2022-10-22,CUST0167,P007,E002,8,760
ORD0003443,2023-10-02,CUST0006,P018,E004,3,360
ORD0003444,2024-05-05,CUST0284,P023,E002,20,1300
ORD0003445,2022-01-17,CUST0053,P019,E006,19,2755
ORD0003446,2022-03-12,CUST0116,P026,E006,10,850
ORD0003447,2022-11-01,CUST0300,P009,E006,7,280
ORD0003448,2024-10-27,CUST0065,P020,E009,20,4200
ORD0003449,2024-03-27,CUST0208,P013,E005,14,840
ORD0003450,2024-03-31,CUST0241,P011,E006,8,440
ORD0003451,2022-07-12,CUST0109,P030,E005,12,1440
ORD0003452,2023-06-13,CUST0268,P008,E005,1,155
ORD0003453,2022-06-20,CUST0156,P021,E010,20,3600
ORD0003454,2022-09-08,CUST0256,P021,E005,10,1800
ORD0003455,2023-06-25,CUST0072,P014,E005,8,240
ORD0003456,2023-02-20,CUST0223,P007,E003,9,855
ORD0003457,2024-03-04,CUST0249,P014,E001,4,120
ORD0003458,2022-01-25,CUST0110,P003,E003,3,540
ORD0003459,2023-10-30,CUST0030,P022,E008,15,1950
ORD0003460,2023-09-24,CUST0085,P023,E007,8,520
ORD0003461,2023-05-20,CUST0030,P025,E005,17,1530
ORD0003462,2022-12-02,CUST0336,P021,E006,18,3240
ORD0003463,2023-03-01,CUST0319,P007,E003,2,190
ORD0003464,2023-05-14,CUST0264,P011,E005,7,385
ORD0003465,2024-08-04,CUST0219,P001,E001,18,5760
ORD0003466,2023-09-22,CUST0128,P031,E004,5,275
ORD0003467,2023-12-19,CUST0289,P016,E009,6,450
ORD0003468,2022-12-05,CUST0299,P011,E003,8,440
ORD0003469,2023-10-21,CUST0076,P002,E005,18,1530
ORD0003470,2024-08-19,CUST0299,P020,E002,20,4200
ORD0003471,2023-03-05,CUST0045,P018,E004,7,840
ORD0003472,2024-06-17,CUST0234,P010,E009,15,525
ORD0003473,2022-05-19,CUST0244,P025,E003,16,1440
ORD0003474,2024-07-30,CUST0238,P002,E002,6,510
ORD0003475,2023-06-26,CUST0115,P002,E002,3,255
ORD0003476,2022-02-26,CUST0164,P009,E005,1,40
ORD0003477,2023-10-20,CUST0281,P019,E004,9,1305
ORD0003478,2023-03-11,CUST0213,P032,E003,12,1320
ORD0003479,2023-01-19,CUST0293,P007,E005,13,1235
ORD0003480,2023-07-14,CUST0121,P021,E005,2,360
ORD0003481,2022-07-13,CUST0056,P030,E001,4,480
ORD0003482,2023-06-18,CUST0080,P018,E010,17,2040
ORD0003483,2023-06-02,CUST0282,P021,E001,4,720
ORD0003484,2023-12-17,CUST0057,P026,E010,3,255
ORD0003485,2024-01-21,CUST0326,P013,E003,11,660
ORD0003486,2022-07-04,CUST0297,P032,E005,17,1870
ORD0003487,2022-10-19,CUST0051,P030,E009,8,960
ORD0003488,2024-01-02,CUST0012,P016,E006,12,900
ORD0003489,2022-04-26,CUST0097,P001,E006,10,3200
ORD0003490,2024-04-04,CUST0109,P003,E008,9,1620
ORD0003491,2024-12-08,CUST0257,P015,E001,19,380
ORD0003492,2023-11-16,CUST0147,P021,E007,3,540
ORD0003493,2022-03-23,CUST0194,P028,E003,8,1120
ORD0003494,2024-04-13,CUST0343,P003,E006,6,1080
ORD0003495,2022-11-29,CUST0237,P020,E003,1,210
ORD0003496,2023-07-11,CUST0072,P016,E007,13,975
ORD0003497,2022-12-01,CUST0226,P024,E006,1,175
ORD0003498,2023-06-16,CUST0126,P024,E010,8,1400
ORD0003499,2022-08-09,CUST0260,P023,E010,13,845
ORD0003500,2023-09-27,CUST0027,P010,E008,9,315
ORD0003501,2022-11-19,CUST0026,P001,E006,12,3840
ORD0003502,2022-01-03,CUST0299,P010,E007,6,210
ORD0003503,2022-07-25,CUST0104,P026,E006,18,1530
ORD0003504,2022-02-09,CUST0040,P019,E003,19,2755
ORD0003505,2022-02-28,CUST0178,P012,E002,10,250
ORD0003506,2024-08-08,CUST0201,P011,E003,16,880
ORD0003507,2023-07-28,CUST0202,P001,E001,15,4800
ORD0003508,2023-10-06,CUST0029,P017,E006,4,240
ORD0003509,2024-04-22,CUST0341,P012,E007,14,350
ORD0003510,2023-09-11,CUST0247,P018,E004,5,600
ORD0003511,2022-04-06,CUST0117,P003,E004,5,900
ORD0003512,2024-06-16,CUST0242,P031,E010,6,330
ORD0003513,2024-12-21,CUST0274,P004,E001,20,2200
ORD0003514,2023-07-15,CUST0337,P021,E009,12,2160
ORD0003515,2024-06-23,CUST0247,P018,E009,2,240
ORD0003516,2022-12-14,CUST0149,P027,E007,20,1900
ORD0003517,2023-11-02,CUST0318,P026,E010,20,1700
ORD0003518,2022-11-13,CUST0096,P016,E005,5,375
ORD0003519,2023-12-20,CUST0106,P024,E008,5,875
ORD0003520,2024-12-07,CUST0221,P014,E006,10,300
ORD0003521,2022-09-07,CUST0175,P026,E002,19,1615
ORD0003522,2022-11-10,CUST0026,P017,E009,5,300
ORD0003523,2024-03-17,CUST0091,P006,E010,18,540
ORD0003524,2023-04-30,CUST0016,P006,E006,18,540
ORD0003525,2022-02-13,CUST0303,P007,E001,15,1425
ORD0003526,2023-07-25,CUST0056,P024,E003,8,1400
ORD0003527,2023-08-06,CUST0322,P015,E005,10,200
ORD0003528,2024-06-13,CUST0051,P014,E003,19,570
ORD0003529,2022-08-08,CUST0283,P009,E002,11,440
ORD0003530,2024-07-13,CUST0110,P018,E004,3,360
ORD0003531,2023-02-05,CUST0066,P016,E006,14,1050
ORD0003532,2023-12-28,CUST0062,P030,E007,6,720
ORD0003533,2024-09-17,CUST0071,P012,E002,19,475
ORD0003534,2024-06-17,CUST0166,P005,E006,15,975
ORD0003535,2024-05-07,CUST0006,P015,E003,7,140
ORD0003536,2024-03-14,CUST0120,P011,E001,11,605
ORD0003537,2023-05-05,CUST0059,P020,E010,15,3150
ORD0003538,2024-07-26,CUST0275,P014,E004,1,30
ORD0003539,2024-04-23,CUST0079,P024,E003,6,1050
ORD0003540,2022-09-24,CUST0237,P004,E009,6,660
ORD0003541,2022-02-23,CUST0156,P014,E006,11,330
ORD0003542,2023-06-12,CUST0138,P027,E002,20,1900
ORD0003543,2023-09-08,CUST0173,P031,E002,14,770
ORD0003544,2024-12-18,CUST0193,P003,E003,19,3420
ORD0003545,2024-11-29,CUST0178,P004,E006,8,880
ORD0003546,2024-08-12,CUST0144,P017,E006,17,1020
ORD0003547,2023-01-21,CUST0318,P029,E008,20,1600
ORD0003548,2024-01-04,CUST0234,P010,E004,19,665
ORD0003549,2023-12-17,CUST0322,P031,E003,15,825
ORD0003550,2023-10-12,CUST0147,P022,E010,10,1300
ORD0003551,2022-10-27,CUST0260,P022,E002,5,650
ORD0003552,2023-01-30,CUST0043,P026,E004,4,340
ORD0003553,2023-08-16,CUST0146,P028,E003,20,2800
ORD0003554,2023-05-29,CUST0111,P001,E005,12,3840
ORD0003555,2023-01-31,CUST0174,P030,E006,7,840
ORD0003556,2023-01-06,CUST0246,P011,E006,19,1045
ORD0003557,2024-05-07,CUST0302,P029,E009,17,1360
ORD0003558,2024-03-01,CUST0213,P027,E006,1,95
ORD0003559,2023-10-20,CUST0103,P018,E005,5,600
ORD0003560,2024-01-06,CUST0158,P015,E002,19,380
ORD0003561,2023-01-19,CUST0192,P026,E003,13,1105
ORD0003562,2022-03-03,CUST0041,P022,E006,5,650
ORD0003563,2023-05-20,CUST0133,P004,E004,5,550
ORD0003564,2022-08-27,CUST0005,P010,E003,16,560
ORD0003565,2022-07-14,CUST0201,P030,E007,18,2160
ORD0003566,2023-11-09,CUST0075,P003,E007,15,2700
ORD0003567,2022-03-02,CUST0120,P029,E006,16,1280
ORD0003568,2024-09-16,CUST0038,P026,E004,18,1530
ORD0003569,2023-11-16,CUST0262,P001,E004,17,5440
ORD0003570,2022-06-05,CUST0186,P010,E007,15,525
ORD0003571,2024-07-11,CUST0270,P006,E007,2,60
ORD0003572,2024-05-17,CUST0222,P012,E010,17,425
ORD0003573,2024-06-21,CUST0345,P031,E008,13,715
ORD0003574,2024-09-25,CUST0013,P021,E008,19,3420
ORD0003575,2024-09-01,CUST0155,P026,E010,17,1445
ORD0003576,2023-01-23,CUST0184,P031,E006,17,935
ORD0003577,2024-06-05,CUST0068,P007,E003,14,1330
ORD0003578,2024-04-17,CUST0187,P032,E003,11,1210
ORD0003579,2022-12-06,CUST0239,P024,E006,11,1925
ORD0003580,2022-07-23,CUST0251,P024,E002,13,2275
ORD0003581,2022-06-10,CUST0095,P021,E001,7,1260
ORD0003582,2023-01-27,CUST0177,P019,E002,1,145
ORD0003583,2024-02-08,CUST0018,P022,E002,16,2080
ORD0003584,2023-07-29,CUST0203,P019,E008,19,2755
ORD0003585,2023-06-18,CUST0332,P005,E007,13,845
ORD0003586,2024-12-29,CUST0003,P008,E002,13,2015
ORD0003587,2024-06-11,CUST0207,P032,E008,7,770
ORD0003588,2023-02-09,CUST0057,P010,E010,15,525
ORD0003589,2023-08-31,CUST0325,P010,E002,7,245
ORD0003590,2024-04-07,CUST0287,P011,E008,6,330
ORD0003591,2023-11-21,CUST0264,P010,E003,1,35
ORD0003592,2024-06-20,CUST0010,P019,E009,10,1450
ORD0003593,2022-02-25,CUST0003,P032,E007,13,1430
ORD0003594,2023-01-01,CUST0012,P022,E006,11,1430
ORD0003595,2023-03-31,CUST0348,P026,E008,3,255
ORD0003596,2022-04-14,CUST0106,P029,E007,15,1200
ORD0003597,2022-03-18,CUST0350,P014,E009,10,300
ORD0003598,2022-08-18,CUST0275,P009,E007,14,560
ORD0003599,2022-11-27,CUST0209,P002,E010,1,85
ORD0003600,2024-06-11,CUST0014,P019,E010,14,2030
ORD0003601,2023-11-19,CUST0103,P016,E004,11,825
ORD0003602,2022-01-27,CUST0243,P009,E003,19,760
ORD0003603,2022-10-26,CUST0331,P011,E002,20,1100
ORD0003604,2024-08-14,CUST0029,P015,E003,10,200
ORD0003605,2024-03-09,CUST0263,P014,E008,13,390
ORD0003606,2023-04-25,CUST0049,P020,E008,12,2520
ORD0003607,2023-07-27,CUST0193,P031,E009,9,495
ORD0003608,2023-04-03,CUST0263,P014,E010,6,180
ORD0003609,2022-12-31,CUST0272,P027,E010,14,1330
ORD0003610,2024-05-08,CUST0099,P011,E003,8,440
ORD0003611,2022-12-17,CUST0144,P005,E001,17,1105
ORD0003612,2022-09-10,CUST0341,P012,E008,16,400
ORD0003613,2024-02-20,CUST0338,P026,E009,17,1445
ORD0003614,2024-03-13,CUST0329,P018,E009,1,120
ORD0003615,2024-10-08,CUST0061,P026,E006,13,1105
ORD0003616,2023-04-04,CUST0273,P013,E003,12,720
ORD0003617,2024-07-05,CUST0287,P004,E006,6,660
ORD0003618,2023-05-14,CUST0059,P032,E008,16,1760
ORD0003619,2024-08-07,CUST0088,P011,E007,4,220
ORD0003620,2023-05-23,CUST0262,P024,E002,11,1925
ORD0003621,2023-05-16,CUST0288,P009,E004,7,280
ORD0003622,2024-03-13,CUST0287,P010,E002,1,35
ORD0003623,2023-08-21,CUST0251,P023,E004,7,455
ORD0003624,2022-06-15,CUST0240,P032,E006,13,1430
ORD0003625,2023-04-07,CUST0009,P006,E010,11,330
ORD0003626,2024-07-08,CUST0003,P006,E007,9,270
ORD0003627,2022-04-24,CUST0126,P020,E006,17,3570
ORD0003628,2024-09-18,CUST0071,P006,E007,3,90
ORD0003629,2022-07-26,CUST0162,P015,E002,9,180
ORD0003630,2023-05-30,CUST0299,P021,E005,18,3240
ORD0003631,2023-12-10,CUST0221,P018,E008,13,1560
ORD0003632,2022-05-18,CUST0161,P025,E002,19,1710
ORD0003633,2022-12-05,CUST0325,P005,E005,3,195
ORD0003634,2023-06-21,CUST0164,P026,E001,15,1275
ORD0003635,2022-03-09,CUST0079,P023,E002,13,845
ORD0003636,2023-01-18,CUST0121,P005,E007,18,1170
ORD0003637,2022-01-19,CUST0202,P001,E008,18,5760
ORD0003638,2023-11-14,CUST0324,P028,E006,20,2800
ORD0003639,2022-03-15,CUST0047,P003,E009,11,1980
ORD0003640,2023-07-27,CUST0229,P019,E003,5,725
ORD0003641,2024-07-27,CUST0301,P022,E004,4,520
ORD0003642,2024-12-07,CUST0096,P016,E003,2,150
ORD0003643,2022-07-30,CUST0216,P020,E005,15,3150
ORD0003644,2024-05-04,CUST0340,P004,E010,17,1870
ORD0003645,2023-10-13,CUST0041,P006,E001,17,510
ORD0003646,2024-09-20,CUST0324,P019,E004,15,2175
ORD0003647,2023-11-26,CUST0203,P006,E010,19,570
ORD0003648,2023-06-24,CUST0267,P030,E009,18,2160
ORD0003649,2024-06-19,CUST0272,P003,E007,7,1260
ORD0003650,2024-02-19,CUST0105,P016,E007,2,150
ORD0003651,2022-06-19,CUST0065,P001,E007,1,320
ORD0003652,2024-11-03,CUST0199,P006,E010,8,240
ORD0003653,2022-10-15,CUST0327,P031,E004,1,55
ORD0003654,2022-07-08,CUST0001,P009,E001,16,640
ORD0003655,2024-07-02,CUST0225,P009,E006,2,80
ORD0003656,2023-11-25,CUST0004,P010,E006,17,595
ORD0003657,2024-06-06,CUST0082,P018,E006,16,1920
ORD0003658,2023-04-16,CUST0245,P014,E006,11,330
ORD0003659,2022-10-04,CUST0037,P006,E005,11,330
ORD0003660,2024-07-28,CUST0244,P030,E007,1,120
ORD0003661,2023-07-25,CUST0335,P006,E003,18,540
ORD0003662,2024-05-06,CUST0281,P027,E004,12,1140
ORD0003663,2024-09-27,CUST0338,P014,E006,17,510
ORD0003664,2023-04-03,CUST0132,P023,E005,15,975
ORD0003665,2024-07-06,CUST0171,P015,E008,20,400
ORD0003666,2024-04-12,CUST0026,P024,E008,2,350
ORD0003667,2024-12-23,CUST0212,P025,E010,19,1710
ORD0003668,2024-04-18,CUST0143,P020,E002,3,630
ORD0003669,2022-07-12,CUST0165,P004,E001,8,880
ORD0003670,2023-09-08,CUST0127,P017,E007,8,480
ORD0003671,2023-02-10,CUST0042,P007,E006,5,475
ORD0003672,2024-07-31,CUST0269,P010,E004,6,210
ORD0003673,2023-12-22,CUST0144,P026,E002,15,1275
ORD0003674,2022-04-03,CUST0042,P032,E009,16,1760
ORD0003675,2023-03-06,CUST0038,P013,E007,18,1080
ORD0003676,2023-10-16,CUST0322,P003,E002,17,3060
ORD0003677,2023-03-10,CUST0193,P029,E005,12,960
ORD0003678,2023-01-10,CUST0133,P001,E004,12,3840
ORD0003679,2024-12-18,CUST0030,P027,E008,13,1235
ORD0003680,2024-12-02,CUST0095,P008,E010,1,155
ORD0003681,2022-07-26,CUST0032,P004,E004,2,220
ORD0003682,2024-02-19,CUST0195,P017,E003,9,540
ORD0003683,2023-06-16,CUST0298,P018,E008,5,600
ORD0003684,2022-06-15,CUST0005,P008,E005,2,310
ORD0003685,2023-10-05,CUST0096,P029,E006,2,160
ORD0003686,2022-03-31,CUST0187,P018,E002,10,1200
ORD0003687,2022-01-13,CUST0279,P026,E006,6,510
ORD0003688,2024-08-30,CUST0230,P023,E008,11,715
ORD0003689,2024-03-15,CUST0326,P021,E002,16,2880
ORD0003690,2024-08-02,CUST0219,P018,E002,3,360
ORD0003691,2024-01-12,CUST0275,P030,E005,18,2160
ORD0003692,2024-05-25,CUST0106,P019,E004,5,725
ORD0003693,2023-10-22,CUST0236,P019,E004,19,2755
ORD0003694,2024-10-28,CUST0349,P019,E005,12,1740
ORD0003695,2024-11-18,CUST0294,P015,E007,1,20
ORD0003696,2022-10-23,CUST0259,P003,E002,12,2160
ORD0003697,2024-09-12,CUST0080,P001,E003,7,2240
ORD0003698,2024-07-14,CUST0254,P005,E004,7,455
ORD0003699,2023-10-02,CUST0256,P023,E006,18,1170
ORD0003700,2022-12-06,CUST0066,P024,E004,18,3150
ORD0003701,2023-09-20,CUST0314,P021,E010,3,540
ORD0003702,2023-03-15,CUST0099,P027,E005,6,570
ORD0003703,2024-07-30,CUST0284,P016,E008,8,600
ORD0003704,2024-04-09,CUST0171,P026,E001,10,850
ORD0003705,2023-06-03,CUST0241,P013,E003,1,60
ORD0003706,2024-09-02,CUST0075,P028,E008,15,2100
ORD0003707,2024-12-04,CUST0110,P024,E005,4,700
ORD0003708,2024-08-12,CUST0216,P012,E009,3,75
ORD0003709,2024-08-09,CUST0016,P012,E007,18,450
ORD0003710,2024-08-01,CUST0089,P014,E009,4,120
ORD0003711,2022-06-04,CUST0279,P025,E010,5,450
ORD0003712,2022-03-29,CUST0187,P018,E001,6,720
ORD0003713,2024-07-19,CUST0291,P001,E007,5,1600
ORD0003714,2022-06-28,CUST0217,P020,E008,5,1050
ORD0003715,2022-07-31,CUST0125,P015,E001,14,280
ORD0003716,2023-04-10,CUST0169,P021,E001,4,720
ORD0003717,2023-09-23,CUST0074,P031,E010,2,110
ORD0003718,2024-04-04,CUST0046,P020,E008,9,1890
ORD0003719,2023-08-30,CUST0278,P025,E006,15,1350
ORD0003720,2024-06-03,CUST0288,P012,E007,2,50
ORD0003721,2023-01-01,CUST0215,P003,E004,5,900
ORD0003722,2022-10-03,CUST0158,P011,E010,4,220
ORD0003723,2023-01-15,CUST0087,P025,E005,6,540
ORD0003724,2024-08-02,CUST0299,P024,E005,12,2100
ORD0003725,2024-12-23,CUST0111,P030,E009,3,360
ORD0003726,2024-03-20,CUST0012,P008,E003,3,465
ORD0003727,2024-07-13,CUST0339,P020,E001,17,3570
ORD0003728,2023-05-09,CUST0146,P027,E002,12,1140
ORD0003729,2024-12-30,CUST0092,P006,E010,15,450
ORD0003730,2022-12-30,CUST0331,P004,E002,19,2090
ORD0003731,2023-07-24,CUST0081,P027,E010,12,1140
ORD0003732,2024-02-02,CUST0189,P029,E006,18,1440
ORD0003733,2022-10-03,CUST0174,P022,E008,19,2470
ORD0003734,2022-02-19,CUST0029,P021,E010,12,2160
ORD0003735,2023-12-29,CUST0160,P017,E007,17,1020
ORD0003736,2024-06-24,CUST0242,P010,E001,14,490
ORD0003737,2024-07-16,CUST0143,P019,E008,3,435
ORD0003738,2023-07-18,CUST0188,P008,E007,17,2635
ORD0003739,2024-02-22,CUST0210,P027,E002,4,380
ORD0003740,2023-04-30,CUST0156,P009,E010,1,40
ORD0003741,2023-08-07,CUST0169,P006,E006,7,210
ORD0003742,2022-08-24,CUST0115,P011,E007,16,880
ORD0003743,2022-02-25,CUST0303,P013,E006,7,420
ORD0003744,2022-12-26,CUST0289,P015,E001,5,100
ORD0003745,2022-04-20,CUST0300,P001,E009,15,4800
ORD0003746,2022-07-11,CUST0050,P018,E003,13,1560
ORD0003747,2024-06-22,CUST0266,P006,E005,8,240
ORD0003748,2024-05-11,CUST0122,P017,E008,18,1080
ORD0003749,2023-07-22,CUST0290,P024,E002,4,700
ORD0003750,2024-12-19,CUST0347,P026,E004,15,1275
ORD0003751,2023-10-12,CUST0020,P030,E005,4,480
ORD0003752,2022-02-08,CUST0233,P021,E009,4,720
ORD0003753,2024-12-08,CUST0281,P006,E002,18,540
ORD0003754,2023-09-29,CUST0055,P017,E006,20,1200
ORD0003755,2024-11-02,CUST0241,P004,E007,13,1430
ORD0003756,2022-02-05,CUST0218,P006,E010,17,510
ORD0003757,2022-04-11,CUST0213,P028,E002,5,700
ORD0003758,2022-06-15,CUST0178,P031,E010,17,935
ORD0003759,2023-01-18,CUST0055,P013,E010,12,720
ORD0003760,2024-02-29,CUST0177,P027,E004,1,95
ORD0003761,2022-01-31,CUST0124,P014,E004,5,150
ORD0003762,2022-01-11,CUST0138,P015,E006,12,240
ORD0003763,2022-04-06,CUST0348,P025,E002,12,1080
ORD0003764,2023-03-29,CUST0267,P004,E009,4,440
ORD0003765,2022-07-11,CUST0119,P019,E005,2,290
ORD0003766,2023-05-01,CUST0206,P021,E005,6,1080
ORD0003767,2022-08-26,CUST0084,P020,E007,12,2520
ORD0003768,2024-12-24,CUST0233,P011,E006,8,440
ORD0003769,2024-01-05,CUST0020,P001,E010,18,5760
ORD0003770,2024-09-17,CUST0072,P027,E004,14,1330
ORD0003771,2024-04-04,CUST0335,P028,E006,19,2660
ORD0003772,2022-04-16,CUST0083,P017,E002,16,960
ORD0003773,2022-06-30,CUST0304,P012,E009,9,225
ORD0003774,2022-07-03,CUST0076,P017,E004,10,600
ORD0003775,2022-08-14,CUST0289,P018,E007,15,1800
ORD0003776,2024-02-16,CUST0243,P012,E009,15,375
ORD0003777,2024-02-29,CUST0276,P010,E007,4,140
ORD0003778,2023-11-19,CUST0287,P014,E003,9,270
ORD0003779,2023-06-14,CUST0102,P013,E002,15,900
ORD0003780,2024-08-29,CUST0120,P022,E006,19,2470
ORD0003781,2024-07-24,CUST0248,P009,E003,15,600
ORD0003782,2022-04-16,CUST0339,P020,E006,9,1890
